customer_id,signup_date,industry,region,sales_channel,initial_tier,discount_pct
C05905,2025-11-27,Technology,APAC,Self-Serve,Growth,0
C05906,2025-02-01,Healthcare,North America,Self-Serve,Enterprise,15
C05907,2025-12-06,Healthcare,North America,Self-Serve,Starter,0
C05908,2024-08-24,Technology,APAC,Direct,Growth,10
C05909,2025-09-01,Media,North America,Partner,Growth,5
C05910,2023-08-26,Retail,EMEA,Direct,Growth,5
C05911,2024-08-13,Education,LATAM,Direct,Starter,10
C05912,2023-06-08,Education,North America,Self-Serve,Growth,15
C05913,2024-06-01,Healthcare,EMEA,Direct,Starter,10
C05914,2024-01-27,Technology,North America,Partner,Starter,0
C05915,2023-12-29,Media,EMEA,Direct,Growth,10
C05916,2023-06-13,Financial Services,EMEA,Partner,Growth,20
C05917,2023-04-20,Healthcare,North America,Partner,Starter,10
C05918,2024-09-21,Technology,North America,Self-Serve,Growth,10
C05919,2025-10-22,Technology,North America,Self-Serve,Growth,0
C05920,2024-10-31,Technology,North America,Self-Serve,Starter,0
C05921,2025-03-01,Technology,LATAM,Self-Serve,Growth,10
C05922,2025-02-10,Retail,North America,Self-Serve,Starter,5
C05923,2024-06-23,Retail,EMEA,Self-Serve,Starter,0
C05924,2023-12-18,Technology,North America,Self-Serve,Starter,0
C05925,2025-07-23,Technology,EMEA,Direct,Starter,5
C05926,2024-02-06,Media,North America,Self-Serve,Starter,0
C05927,2024-03-30,Retail,North America,Self-Serve,Enterprise,5
C05928,2025-07-21,Retail,North America,Direct,Enterprise,20
C05929,2024-11-28,Technology,EMEA,Direct,Growth,10
C05930,2024-03-23,Retail,North America,Partner,Enterprise,10
C05931,2025-04-08,Retail,North America,Self-Serve,Growth,15
C05932,2024-01-22,Technology,North America,Self-Serve,Starter,0
C05933,2024-03-22,Manufacturing,North America,Self-Serve,Growth,5
C05934,2025-08-09,Technology,EMEA,Self-Serve,Starter,0
C05935,2024-01-23,Technology,APAC,Self-Serve,Starter,5
C05936,2025-08-16,Financial Services,North America,Direct,Starter,5
C05937,2024-11-19,Financial Services,EMEA,Self-Serve,Growth,0
C05938,2024-03-06,Other,North America,Self-Serve,Growth,5
C05939,2023-03-13,Manufacturing,EMEA,Partner,Starter,0
C05940,2025-10-01,Healthcare,North America,Direct,Growth,15
C05941,2024-12-20,Technology,EMEA,Partner,Starter,0
C05942,2025-02-23,Healthcare,EMEA,Self-Serve,Growth,0
C05943,2023-04-11,Other,North America,Self-Serve,Starter,0
C05944,2024-05-17,Technology,EMEA,Self-Serve,Growth,0
C05945,2025-03-15,Healthcare,North America,Direct,Growth,15
C05946,2025-05-13,Education,North America,Self-Serve,Starter,0
C05947,2025-06-23,Retail,EMEA,Direct,Starter,5
C05948,2025-05-20,Financial Services,APAC,Direct,Starter,10
C05949,2025-07-18,Retail,EMEA,Self-Serve,Growth,10
C05950,2025-10-22,Media,EMEA,Self-Serve,Enterprise,20
C05951,2025-03-17,Retail,North America,Direct,Starter,10
C05952,2023-12-29,Media,North America,Self-Serve,Starter,0
C05953,2025-11-05,Technology,EMEA,Self-Serve,Starter,0
C05954,2025-09-06,Technology,North America,Direct,Growth,15
C05955,2024-10-10,Retail,North America,Partner,Enterprise,10
C05956,2025-12-06,Healthcare,LATAM,Partner,Growth,20
C05957,2025-11-03,Manufacturing,EMEA,Direct,Starter,0
C05958,2025-01-18,Technology,APAC,Self-Serve,Starter,0
C05959,2025-08-19,Other,North America,Direct,Growth,10
C05960,2023-12-25,Financial Services,North America,Direct,Starter,0
C05961,2024-12-14,Media,EMEA,Direct,Starter,0
C05962,2024-12-31,Media,EMEA,Direct,Growth,0
C05963,2025-06-12,Media,North America,Direct,Starter,0
C05964,2023-06-17,Manufacturing,North America,Self-Serve,Starter,5
C05965,2023-06-22,Financial Services,North America,Self-Serve,Enterprise,15
C05966,2025-02-02,Manufacturing,EMEA,Self-Serve,Starter,5
C05967,2023-10-02,Financial Services,North America,Self-Serve,Growth,10
C05968,2024-09-04,Financial Services,North America,Direct,Growth,0
C05969,2023-06-20,Manufacturing,North America,Self-Serve,Enterprise,20
C05970,2025-03-24,Financial Services,North America,Self-Serve,Growth,15
C05971,2023-05-24,Retail,APAC,Partner,Growth,5
C05972,2025-11-07,Media,EMEA,Self-Serve,Starter,5
C05973,2025-10-12,Retail,North America,Self-Serve,Starter,0
C05974,2024-02-27,Healthcare,North America,Partner,Starter,10
C05975,2025-03-24,Retail,North America,Self-Serve,Enterprise,5
C05976,2025-08-13,Financial Services,EMEA,Direct,Enterprise,20
C05977,2023-01-27,Media,APAC,Self-Serve,Growth,10
C05978,2025-02-06,Financial Services,North America,Self-Serve,Growth,0
C05979,2023-02-27,Media,APAC,Self-Serve,Starter,0
C05980,2024-11-06,Financial Services,EMEA,Self-Serve,Growth,10
C05981,2023-09-10,Financial Services,APAC,Partner,Starter,0
C05982,2023-06-21,Retail,North America,Self-Serve,Starter,10
C05983,2023-11-17,Education,North America,Self-Serve,Growth,0
C05984,2024-06-11,Retail,North America,Self-Serve,Enterprise,25
C05985,2025-07-31,Retail,EMEA,Partner,Starter,0
C05986,2023-06-17,Technology,North America,Self-Serve,Starter,0
C05987,2023-12-09,Financial Services,North America,Direct,Starter,0
C05988,2025-03-20,Education,North America,Direct,Starter,10
C05989,2023-02-01,Media,North America,Direct,Growth,0
C05990,2025-02-28,Financial Services,North America,Self-Serve,Growth,10
C05991,2024-03-15,Retail,North America,Direct,Starter,0
C05992,2024-09-25,Retail,EMEA,Self-Serve,Starter,10
C05993,2025-04-27,Other,EMEA,Self-Serve,Growth,0
C05994,2024-04-06,Retail,North America,Direct,Starter,0
C05995,2025-10-05,Retail,North America,Direct,Starter,10
C05996,2023-08-12,Technology,North America,Partner,Starter,0
C05997,2023-08-03,Technology,North America,Self-Serve,Growth,5
C05998,2023-03-04,Education,APAC,Direct,Starter,5
C05999,2024-12-25,Technology,North America,Self-Serve,Starter,0
C06000,2025-03-10,Healthcare,APAC,Partner,Growth,5
C06001,2025-04-21,Retail,EMEA,Self-Serve,Starter,0
C06002,2024-11-26,Education,EMEA,Partner,Starter,0
C06003,2023-09-15,Other,APAC,Partner,Starter,10
C06004,2025-01-01,Technology,North America,Direct,Enterprise,20
C06005,2025-12-15,Retail,EMEA,Partner,Starter,0
C06006,2025-07-24,Technology,North America,Direct,Starter,0
C06007,2024-06-26,Financial Services,APAC,Self-Serve,Growth,15
C06008,2023-03-06,Retail,EMEA,Direct,Starter,0
C06009,2024-03-28,Education,North America,Partner,Growth,5
C06010,2023-08-01,Financial Services,North America,Self-Serve,Growth,5
C06011,2025-11-23,Technology,North America,Self-Serve,Starter,0
C06012,2024-03-18,Technology,North America,Direct,Starter,5
C06013,2025-02-09,Technology,North America,Direct,Starter,0
C06014,2024-04-29,Retail,North America,Self-Serve,Starter,5
C06015,2025-09-12,Technology,EMEA,Self-Serve,Starter,10
C06016,2025-01-23,Financial Services,APAC,Self-Serve,Enterprise,10
C06017,2024-12-04,Retail,North America,Direct,Growth,5
C06018,2025-06-03,Technology,North America,Self-Serve,Starter,5
C06019,2024-11-16,Technology,EMEA,Direct,Starter,10
C06020,2023-12-16,Financial Services,EMEA,Self-Serve,Growth,0
C06021,2025-06-24,Financial Services,North America,Partner,Enterprise,25
C06022,2023-12-10,Technology,North America,Self-Serve,Starter,0
C06023,2024-06-21,Technology,North America,Self-Serve,Starter,0
C06024,2023-06-12,Technology,North America,Partner,Enterprise,10
C06025,2025-12-06,Retail,North America,Direct,Starter,0
C06026,2023-10-08,Technology,North America,Self-Serve,Starter,0
C06027,2024-05-01,Manufacturing,EMEA,Partner,Enterprise,10
C06028,2024-01-21,Technology,North America,Self-Serve,Starter,0
C06029,2025-09-24,Technology,LATAM,Self-Serve,Growth,0
C06030,2025-06-03,Financial Services,EMEA,Direct,Starter,10
C06031,2025-06-05,Technology,North America,Partner,Starter,5
C06032,2023-07-08,Other,North America,Direct,Growth,0
C06033,2025-10-05,Healthcare,North America,Direct,Enterprise,20
C06034,2023-09-27,Retail,North America,Self-Serve,Growth,10
C06035,2024-10-19,Retail,EMEA,Direct,Starter,0
C06036,2025-08-23,Financial Services,North America,Self-Serve,Starter,10
C06037,2023-05-19,Retail,APAC,Direct,Starter,10
C06038,2025-10-01,Financial Services,LATAM,Direct,Growth,5
C06039,2024-03-20,Technology,North America,Direct,Starter,0
C06040,2024-06-14,Technology,LATAM,Direct,Starter,10
C06041,2025-07-28,Technology,North America,Self-Serve,Starter,10
C06042,2023-05-12,Technology,North America,Self-Serve,Growth,10
C06043,2024-05-29,Manufacturing,North America,Partner,Growth,5
C06044,2025-05-19,Education,EMEA,Partner,Starter,0
C06045,2024-10-09,Retail,LATAM,Direct,Starter,0
C06046,2024-07-05,Media,North America,Self-Serve,Starter,0
C06047,2023-07-03,Financial Services,North America,Direct,Starter,0
C06048,2023-04-01,Education,EMEA,Self-Serve,Enterprise,10
C06049,2024-11-17,Media,EMEA,Direct,Enterprise,20
C06050,2025-11-27,Healthcare,North America,Self-Serve,Growth,0
C06051,2024-01-13,Manufacturing,EMEA,Self-Serve,Starter,0
C06052,2025-01-15,Manufacturing,EMEA,Direct,Growth,10
C06053,2024-09-26,Technology,North America,Self-Serve,Starter,0
C06054,2024-01-29,Technology,North America,Self-Serve,Starter,0
C06055,2023-09-22,Manufacturing,EMEA,Self-Serve,Growth,5
C06056,2024-12-08,Financial Services,EMEA,Partner,Enterprise,20
C06057,2025-09-03,Technology,LATAM,Direct,Growth,0
C06058,2025-09-29,Education,EMEA,Direct,Starter,0
C06059,2023-03-05,Technology,North America,Self-Serve,Growth,15
C06060,2024-10-25,Media,North America,Self-Serve,Starter,10
C06061,2025-01-22,Financial Services,EMEA,Direct,Enterprise,20
C06062,2023-06-28,Financial Services,North America,Partner,Growth,5
C06063,2024-04-08,Media,EMEA,Partner,Starter,5
C06064,2025-01-29,Healthcare,LATAM,Self-Serve,Starter,5
C06065,2024-06-30,Technology,EMEA,Partner,Starter,0
C06066,2024-03-23,Financial Services,North America,Self-Serve,Growth,0
C06067,2024-05-29,Healthcare,North America,Partner,Starter,0
C06068,2024-10-17,Media,North America,Self-Serve,Starter,0
C06069,2024-09-22,Other,EMEA,Self-Serve,Starter,0
C06070,2024-04-02,Media,EMEA,Self-Serve,Starter,10
C06071,2025-11-12,Technology,APAC,Direct,Starter,10
C06072,2025-10-27,Manufacturing,North America,Partner,Starter,0
C06073,2024-11-19,Manufacturing,EMEA,Direct,Growth,5
C06074,2023-05-20,Financial Services,North America,Direct,Growth,5
C06075,2024-06-30,Media,APAC,Self-Serve,Growth,5
C06076,2025-06-10,Media,APAC,Direct,Growth,0
C06077,2025-01-18,Healthcare,EMEA,Partner,Starter,0
C06078,2023-11-10,Healthcare,North America,Direct,Growth,10
C06079,2025-01-13,Financial Services,APAC,Direct,Starter,0
C06080,2024-07-19,Financial Services,North America,Self-Serve,Growth,0
C06081,2025-11-09,Technology,North America,Direct,Starter,0
C06082,2023-11-24,Manufacturing,North America,Direct,Starter,5
C06083,2025-09-07,Technology,North America,Self-Serve,Starter,0
C06084,2024-03-07,Manufacturing,EMEA,Self-Serve,Starter,0
C06085,2023-08-17,Technology,North America,Self-Serve,Starter,0
C06086,2024-10-18,Retail,North America,Self-Serve,Starter,10
C06087,2024-05-22,Technology,EMEA,Partner,Growth,20
C06088,2024-09-28,Technology,EMEA,Direct,Starter,0
C06089,2023-04-07,Technology,LATAM,Direct,Growth,0
C06090,2024-09-25,Technology,North America,Direct,Starter,0
C06091,2025-02-17,Media,North America,Self-Serve,Starter,5
C06092,2025-10-19,Financial Services,North America,Direct,Starter,0
C06093,2025-03-19,Financial Services,EMEA,Partner,Growth,20
C06094,2025-10-31,Retail,North America,Self-Serve,Starter,0
C06095,2024-04-09,Other,North America,Self-Serve,Starter,5
C06096,2025-09-20,Technology,APAC,Direct,Growth,15
C06097,2023-12-28,Technology,EMEA,Self-Serve,Growth,0
C06098,2024-05-21,Technology,North America,Self-Serve,Growth,10
C06099,2025-01-15,Manufacturing,North America,Self-Serve,Growth,0
C06100,2023-11-06,Manufacturing,LATAM,Self-Serve,Growth,5
C06101,2024-04-02,Media,North America,Self-Serve,Starter,0
C06102,2023-08-14,Media,North America,Self-Serve,Growth,5
C06103,2025-01-28,Financial Services,APAC,Self-Serve,Growth,10
C06104,2023-09-07,Education,APAC,Self-Serve,Starter,0
C06105,2025-05-05,Technology,North America,Direct,Growth,10
C06106,2024-08-04,Financial Services,EMEA,Self-Serve,Growth,10
C06107,2025-10-19,Technology,EMEA,Self-Serve,Growth,5
C06108,2024-09-28,Technology,North America,Self-Serve,Starter,0
C06109,2024-10-27,Retail,EMEA,Direct,Starter,10
C06110,2025-09-24,Manufacturing,LATAM,Self-Serve,Growth,0
C06111,2024-05-24,Manufacturing,EMEA,Self-Serve,Growth,10
C06112,2024-01-27,Media,North America,Partner,Enterprise,15
C06113,2023-12-29,Technology,North America,Direct,Starter,0
C06114,2025-12-03,Financial Services,APAC,Partner,Enterprise,20
C06115,2024-10-17,Retail,North America,Self-Serve,Growth,0
C06116,2024-09-23,Retail,North America,Direct,Growth,0
C06117,2025-09-27,Technology,North America,Self-Serve,Enterprise,20
C06118,2025-05-23,Retail,North America,Direct,Starter,0
C06119,2025-05-13,Education,EMEA,Self-Serve,Growth,15
C06120,2023-05-21,Retail,EMEA,Partner,Starter,0
C06121,2025-04-04,Retail,EMEA,Self-Serve,Starter,10
C06122,2024-02-20,Manufacturing,EMEA,Self-Serve,Growth,0
C06123,2024-05-25,Technology,North America,Partner,Starter,0
C06124,2025-02-12,Manufacturing,EMEA,Direct,Starter,0
C06125,2025-05-29,Manufacturing,North America,Partner,Starter,0
C06126,2025-11-25,Manufacturing,North America,Partner,Growth,15
C06127,2023-05-11,Technology,North America,Direct,Starter,0
C06128,2025-03-12,Financial Services,North America,Direct,Growth,5
C06129,2025-12-13,Healthcare,North America,Direct,Starter,0
C06130,2025-02-04,Technology,APAC,Self-Serve,Growth,0
C06131,2025-08-31,Financial Services,North America,Self-Serve,Enterprise,10
C06132,2023-08-05,Education,APAC,Direct,Starter,5
C06133,2024-06-14,Healthcare,North America,Self-Serve,Growth,10
C06134,2024-08-02,Manufacturing,North America,Partner,Growth,15
C06135,2024-12-08,Healthcare,EMEA,Direct,Enterprise,25
C06136,2025-01-03,Retail,North America,Direct,Enterprise,10
C06137,2024-04-15,Retail,North America,Direct,Starter,0
C06138,2023-10-06,Technology,EMEA,Self-Serve,Starter,0
C06139,2023-01-15,Financial Services,North America,Self-Serve,Enterprise,25
C06140,2023-01-28,Retail,North America,Self-Serve,Starter,5
C06141,2025-07-28,Media,North America,Partner,Growth,15
C06142,2024-05-01,Technology,APAC,Self-Serve,Growth,0
C06143,2023-10-21,Retail,North America,Self-Serve,Starter,0
C06144,2024-09-11,Technology,EMEA,Self-Serve,Growth,10
C06145,2024-03-04,Financial Services,APAC,Partner,Enterprise,20
C06146,2023-03-17,Media,North America,Self-Serve,Starter,0
C06147,2024-03-03,Retail,EMEA,Self-Serve,Growth,10
C06148,2023-11-07,Media,North America,Direct,Growth,10
C06149,2023-05-27,Healthcare,EMEA,Self-Serve,Enterprise,25
C06150,2025-12-09,Financial Services,APAC,Partner,Growth,20
C06151,2024-12-11,Retail,LATAM,Partner,Growth,15
C06152,2024-04-01,Education,LATAM,Partner,Growth,5
C06153,2025-02-20,Financial Services,EMEA,Self-Serve,Enterprise,5
C06154,2025-07-13,Technology,North America,Self-Serve,Starter,10
C06155,2025-04-21,Healthcare,North America,Direct,Growth,0
C06156,2024-06-24,Media,EMEA,Self-Serve,Starter,0
C06157,2025-12-10,Retail,North America,Self-Serve,Growth,5
C06158,2025-12-20,Financial Services,North America,Self-Serve,Starter,10
C06159,2023-10-27,Manufacturing,EMEA,Self-Serve,Starter,0
C06160,2023-07-28,Manufacturing,LATAM,Self-Serve,Starter,0
C06161,2024-12-11,Technology,APAC,Partner,Growth,5
C06162,2024-05-08,Retail,EMEA,Self-Serve,Starter,10
C06163,2025-08-26,Technology,North America,Partner,Growth,15
C06164,2025-01-01,Retail,North America,Direct,Enterprise,15
C06165,2024-09-28,Education,APAC,Partner,Starter,0
C06166,2024-01-27,Retail,North America,Self-Serve,Starter,0
C06167,2025-04-27,Retail,North America,Self-Serve,Starter,5
C06168,2025-10-05,Financial Services,North America,Partner,Enterprise,5
C06169,2025-08-10,Healthcare,EMEA,Direct,Growth,0
C06170,2025-09-23,Other,EMEA,Direct,Starter,0
C06171,2023-10-17,Media,APAC,Direct,Starter,0
C06172,2025-08-04,Other,APAC,Self-Serve,Enterprise,15
C06173,2024-10-26,Retail,EMEA,Self-Serve,Growth,0
C06174,2025-04-09,Healthcare,North America,Self-Serve,Starter,0
C06175,2025-05-15,Retail,North America,Self-Serve,Growth,15
C06176,2025-06-20,Technology,APAC,Direct,Starter,0
C06177,2025-10-24,Healthcare,North America,Self-Serve,Growth,10
C06178,2024-05-22,Healthcare,North America,Self-Serve,Starter,5
C06179,2024-09-13,Financial Services,APAC,Self-Serve,Growth,0
C06180,2025-10-05,Education,APAC,Direct,Starter,5
C06181,2023-06-23,Financial Services,North America,Partner,Growth,15
C06182,2025-08-21,Retail,North America,Self-Serve,Starter,10
C06183,2024-07-25,Technology,North America,Self-Serve,Growth,5
C06184,2024-07-01,Financial Services,EMEA,Direct,Growth,5
C06185,2024-06-16,Media,North America,Self-Serve,Growth,0
C06186,2024-12-17,Retail,North America,Self-Serve,Growth,0
C06187,2024-12-29,Financial Services,North America,Direct,Growth,15
C06188,2025-12-26,Technology,North America,Direct,Starter,10
C06189,2025-12-01,Manufacturing,North America,Self-Serve,Enterprise,15
C06190,2024-10-24,Financial Services,North America,Self-Serve,Starter,5
C06191,2025-07-05,Retail,APAC,Self-Serve,Starter,0
C06192,2025-06-14,Education,EMEA,Direct,Starter,0
C06193,2023-02-06,Financial Services,North America,Self-Serve,Starter,0
C06194,2025-06-06,Financial Services,North America,Partner,Growth,5
C06195,2024-08-01,Retail,APAC,Self-Serve,Starter,10
C06196,2023-12-07,Technology,North America,Self-Serve,Starter,5
C06197,2023-12-07,Healthcare,LATAM,Direct,Starter,0
C06198,2023-07-03,Retail,LATAM,Self-Serve,Starter,0
C06199,2023-08-20,Technology,North America,Self-Serve,Enterprise,15
C06200,2025-02-02,Healthcare,EMEA,Self-Serve,Starter,0
C06201,2025-12-01,Healthcare,North America,Direct,Growth,15
C06202,2023-02-06,Technology,EMEA,Self-Serve,Growth,5
C06203,2024-11-24,Healthcare,EMEA,Direct,Growth,0
C06204,2025-05-29,Financial Services,EMEA,Direct,Growth,10
C06205,2024-05-29,Retail,LATAM,Self-Serve,Starter,10
C06206,2024-10-14,Education,APAC,Partner,Growth,10
C06207,2023-02-11,Technology,EMEA,Partner,Growth,15
C06208,2024-08-12,Technology,EMEA,Self-Serve,Starter,5
C06209,2023-10-25,Technology,EMEA,Direct,Starter,5
C06210,2025-09-08,Media,EMEA,Self-Serve,Growth,0
C06211,2024-09-30,Media,North America,Self-Serve,Starter,0
C06212,2024-11-10,Financial Services,North America,Partner,Starter,0
C06213,2024-09-30,Financial Services,North America,Self-Serve,Enterprise,15
C06214,2023-05-13,Financial Services,EMEA,Partner,Growth,15
C06215,2025-01-04,Manufacturing,APAC,Self-Serve,Starter,0
C06216,2024-03-15,Retail,North America,Direct,Growth,0
C06217,2023-12-14,Media,North America,Self-Serve,Starter,5
C06218,2024-09-02,Healthcare,EMEA,Self-Serve,Growth,15
C06219,2025-10-29,Technology,North America,Partner,Starter,0
C06220,2024-02-02,Media,North America,Self-Serve,Starter,10
C06221,2025-05-15,Technology,North America,Direct,Starter,10
C06222,2024-02-23,Media,EMEA,Partner,Starter,0
C06223,2025-12-16,Technology,EMEA,Direct,Enterprise,20
C06224,2025-12-02,Manufacturing,APAC,Self-Serve,Starter,0
C06225,2025-07-22,Technology,North America,Partner,Growth,15
C06226,2025-09-01,Financial Services,North America,Self-Serve,Growth,0
C06227,2025-02-13,Financial Services,North America,Partner,Enterprise,5
C06228,2025-12-05,Retail,North America,Self-Serve,Starter,5
C06229,2023-11-27,Retail,EMEA,Self-Serve,Starter,5
C06230,2025-11-19,Financial Services,APAC,Self-Serve,Enterprise,10
C06231,2024-05-16,Manufacturing,APAC,Direct,Growth,0
C06232,2024-02-23,Other,North America,Self-Serve,Starter,0
C06233,2024-04-05,Technology,APAC,Self-Serve,Starter,5
C06234,2025-11-06,Healthcare,North America,Direct,Starter,10
C06235,2023-11-02,Financial Services,North America,Direct,Enterprise,15
C06236,2024-08-15,Technology,EMEA,Direct,Starter,0
C06237,2025-04-17,Manufacturing,APAC,Self-Serve,Enterprise,20
C06238,2023-12-29,Retail,APAC,Partner,Enterprise,20
C06239,2024-08-20,Technology,EMEA,Direct,Starter,5
C06240,2025-05-26,Manufacturing,EMEA,Self-Serve,Starter,0
C06241,2025-10-19,Media,North America,Direct,Enterprise,10
C06242,2025-06-09,Manufacturing,North America,Partner,Starter,5
C06243,2025-05-23,Financial Services,APAC,Partner,Starter,0
C06244,2023-12-17,Healthcare,APAC,Self-Serve,Growth,5
C06245,2024-04-08,Technology,APAC,Direct,Starter,5
C06246,2025-09-22,Education,North America,Direct,Starter,0
C06247,2024-04-14,Technology,North America,Partner,Starter,0
C06248,2024-08-26,Technology,North America,Direct,Starter,0
C06249,2024-12-08,Manufacturing,LATAM,Self-Serve,Starter,5
C06250,2024-12-13,Retail,North America,Self-Serve,Growth,5
C06251,2023-04-25,Retail,APAC,Self-Serve,Starter,0
C06252,2024-02-14,Healthcare,North America,Self-Serve,Growth,10
C06253,2025-07-26,Education,North America,Self-Serve,Starter,0
C06254,2024-11-04,Financial Services,EMEA,Direct,Starter,0
C06255,2025-11-01,Healthcare,North America,Self-Serve,Starter,0
C06256,2025-08-21,Technology,North America,Self-Serve,Growth,0
C06257,2024-10-05,Financial Services,LATAM,Direct,Growth,10
C06258,2023-04-09,Media,North America,Partner,Starter,5
C06259,2023-05-27,Financial Services,APAC,Self-Serve,Enterprise,20
C06260,2023-11-26,Other,North America,Partner,Starter,10
C06261,2023-06-20,Retail,EMEA,Self-Serve,Enterprise,10
C06262,2024-10-15,Technology,North America,Self-Serve,Growth,10
C06263,2025-02-01,Retail,APAC,Partner,Starter,0
C06264,2025-09-29,Technology,EMEA,Self-Serve,Starter,0
C06265,2024-10-17,Financial Services,North America,Partner,Growth,5
C06266,2025-05-10,Media,North America,Self-Serve,Starter,0
C06267,2024-12-20,Healthcare,North America,Direct,Starter,5
C06268,2025-07-31,Healthcare,APAC,Direct,Enterprise,15
C06269,2025-10-04,Technology,LATAM,Self-Serve,Growth,10
C06270,2024-11-04,Technology,North America,Partner,Growth,5
C06271,2025-10-11,Retail,North America,Self-Serve,Growth,0
C06272,2025-09-30,Manufacturing,EMEA,Self-Serve,Growth,0
C06273,2024-08-12,Media,EMEA,Self-Serve,Starter,0
C06274,2025-01-13,Technology,North America,Direct,Starter,0
C06275,2025-02-03,Manufacturing,APAC,Self-Serve,Starter,5
C06276,2024-04-06,Education,EMEA,Direct,Starter,0
C06277,2024-01-02,Healthcare,North America,Self-Serve,Enterprise,10
C06278,2024-11-22,Media,EMEA,Self-Serve,Growth,10
C06279,2023-10-02,Financial Services,EMEA,Direct,Growth,10
C06280,2023-05-14,Media,North America,Direct,Growth,15
C06281,2024-04-22,Financial Services,North America,Self-Serve,Starter,0
C06282,2024-06-27,Retail,North America,Self-Serve,Starter,0
C06283,2024-08-28,Technology,EMEA,Self-Serve,Growth,0
C06284,2023-12-06,Healthcare,North America,Self-Serve,Enterprise,25
C06285,2023-09-21,Financial Services,EMEA,Direct,Growth,0
C06286,2025-06-24,Technology,North America,Partner,Starter,10
C06287,2025-08-10,Retail,North America,Self-Serve,Starter,5
C06288,2024-01-15,Media,EMEA,Self-Serve,Starter,0
C06289,2023-11-28,Financial Services,North America,Self-Serve,Starter,5
C06290,2024-06-22,Technology,North America,Direct,Starter,0
C06291,2024-03-30,Financial Services,APAC,Partner,Growth,15
C06292,2025-02-25,Technology,North America,Self-Serve,Growth,0
C06293,2024-08-18,Financial Services,North America,Self-Serve,Starter,0
C06294,2024-08-22,Manufacturing,EMEA,Direct,Starter,0
C06295,2025-11-07,Media,North America,Self-Serve,Starter,0
C06296,2024-10-18,Education,EMEA,Partner,Starter,0
C06297,2025-03-09,Retail,North America,Self-Serve,Starter,0
C06298,2024-06-15,Education,North America,Self-Serve,Starter,0
C06299,2025-06-05,Media,APAC,Self-Serve,Starter,5
C06300,2023-07-01,Financial Services,North America,Direct,Growth,0
C06301,2024-04-23,Media,APAC,Direct,Starter,0
C06302,2023-01-16,Technology,North America,Self-Serve,Starter,0
C06303,2024-06-05,Manufacturing,North America,Partner,Starter,10
C06304,2025-10-19,Retail,North America,Direct,Starter,10
C06305,2025-05-11,Retail,North America,Direct,Starter,0
C06306,2024-01-10,Healthcare,North America,Self-Serve,Growth,5
C06307,2023-09-06,Media,LATAM,Self-Serve,Growth,0
C06308,2023-11-10,Healthcare,LATAM,Self-Serve,Starter,10
C06309,2025-04-01,Media,North America,Direct,Enterprise,15
C06310,2023-10-06,Media,APAC,Partner,Starter,0
C06311,2023-06-13,Technology,APAC,Direct,Growth,10
C06312,2025-12-11,Technology,North America,Direct,Growth,10
C06313,2023-03-20,Manufacturing,LATAM,Self-Serve,Enterprise,15
C06314,2024-10-24,Healthcare,North America,Direct,Enterprise,15
C06315,2024-12-04,Education,North America,Self-Serve,Growth,0
C06316,2025-02-27,Manufacturing,North America,Self-Serve,Starter,0
C06317,2024-11-01,Media,EMEA,Partner,Starter,10
C06318,2023-02-18,Media,EMEA,Direct,Growth,10
C06319,2025-01-21,Technology,North America,Self-Serve,Growth,0
C06320,2025-07-09,Education,North America,Direct,Starter,0
C06321,2025-07-06,Manufacturing,North America,Partner,Growth,15
C06322,2024-03-16,Retail,North America,Self-Serve,Growth,0
C06323,2023-03-11,Retail,North America,Partner,Growth,15
C06324,2024-07-31,Education,LATAM,Self-Serve,Growth,15
C06325,2023-09-10,Media,EMEA,Self-Serve,Growth,0
C06326,2023-09-18,Retail,EMEA,Direct,Starter,0
C06327,2025-10-14,Financial Services,EMEA,Direct,Starter,0
C06328,2023-02-28,Retail,North America,Direct,Growth,10
C06329,2025-06-15,Media,North America,Direct,Starter,0
C06330,2023-11-16,Education,North America,Direct,Starter,0
C06331,2025-12-05,Financial Services,APAC,Self-Serve,Growth,5
C06332,2024-01-03,Manufacturing,APAC,Self-Serve,Starter,0
C06333,2023-04-24,Manufacturing,North America,Self-Serve,Starter,0
C06334,2023-12-14,Media,North America,Direct,Starter,0
C06335,2024-07-26,Other,North America,Direct,Starter,0
C06336,2023-10-01,Healthcare,EMEA,Self-Serve,Enterprise,10
C06337,2024-08-04,Technology,North America,Partner,Growth,15
C06338,2025-07-25,Healthcare,APAC,Self-Serve,Enterprise,20
C06339,2025-10-21,Retail,North America,Self-Serve,Starter,0
C06340,2025-12-23,Retail,APAC,Direct,Growth,10
C06341,2025-04-05,Education,LATAM,Self-Serve,Growth,0
C06342,2025-10-12,Media,North America,Partner,Growth,5
C06343,2024-04-22,Manufacturing,North America,Self-Serve,Growth,10
C06344,2023-07-21,Technology,EMEA,Self-Serve,Growth,10
C06345,2024-02-11,Technology,North America,Self-Serve,Enterprise,10
C06346,2024-05-16,Media,North America,Self-Serve,Growth,10
C06347,2025-03-17,Media,North America,Self-Serve,Growth,0
C06348,2024-07-19,Other,APAC,Direct,Growth,15
C06349,2024-08-20,Retail,North America,Partner,Starter,0
C06350,2023-10-03,Manufacturing,North America,Direct,Enterprise,25
C06351,2024-02-16,Retail,EMEA,Direct,Growth,10
C06352,2024-06-07,Education,North America,Partner,Starter,10
